Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
rsi_garch_50_8_50,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,8,50
rsi_garch_50_8_20,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,8,20
rsi_garch_50_8_10,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,8,10
rsi_garch_50_8_5,-0.5316160494808567,0.1287,11.101877346769719,0.1499,Weak model,True,50,8,5
rsi_garch_50_5_50,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,5,50
rsi_garch_50_5_20,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,5,20
rsi_garch_50_5_10,-0.5229373935400303,0.1388,13.517125209437708,0.0805,Weak model,True,50,5,10
rsi_garch_50_5_5,-0.5316160494808567,0.1287,11.101877346769719,0.1499,Weak model,True,50,5,5
rf_sig_fs_nogarch_5_20,-0.36144397123371586,0.4218,54.156992176224705,0.1246,Weak model,False,,5,20
rf_sig_fs_nogarch_5_50,-0.36144397123371586,0.4218,54.156992176224705,0.1246,Weak model,False,,5,50
rf_sig_fs_nogarch_8_5,-0.35506096133696874,0.4286,17.836459962125648,0.6171,Weak model,False,,8,5
rf_sig_fs_nogarch_8_10,-0.3669078562989979,0.4175,49.49019339823957,0.1524,Weak model,False,,8,10
rf_sig_fs_nogarch_8_20,-0.3669078562989979,0.4175,49.49019339823957,0.1524,Weak model,False,,8,20
xgb_sig_fs_75_5_20,-0.6560863208150901,0.1236,61.920047118164035,0.0869,Weak model,True,75,5,20
rf_sig_fs_nogarch_8_50,-0.3669078562989979,0.4175,49.49019339823957,0.1524,Weak model,False,,8,50
rf_sig_fs_nogarch_50_5,-0.35809210154152926,0.4261,7.520716076090398,0.8324,Weak model,False,,50,5
rf_sig_fs_nogarch_50_10,-0.3701328758953797,0.4134,39.45837182504036,0.2487,Weak model,False,,50,10
rf_sig_fs_nogarch_50_20,-0.3701328758953797,0.4134,39.45837182504036,0.2487,Weak model,False,,50,20
rf_sig_fs_nogarch_50_50,-0.3701328758953797,0.4134,39.45837182504036,0.2487,Weak model,False,,50,50
xgb_sig_fs_75_5_50,-0.6560863208150901,0.1236,61.920047118164035,0.0869,Weak model,True,75,5,50
xgb_sig_fs_75_8_5,-0.6150681103152568,0.1459,66.93572387208765,0.0516,Weak model,True,75,8,5
xgb_sig_fs_75_50_5,-0.5758464748176414,0.1806,43.559431697947375,0.2177,Weak model,True,75,50,5
xgb_sig_fs_90_50_5,-0.8073074879166756,0.0577,55.26371170926855,0.1182,Weak model,True,90,50,5
xgb_sig_fs_nogarch_5_50,-0.7611427248592274,0.0761,46.49725943707036,0.2404,Weak model,False,,5,50
xgb_sig_fs_nogarch_5_20,-0.7611427248592274,0.0761,46.49725943707036,0.2404,Weak model,False,,5,20
xgb_sig_fs_nogarch_5_10,-0.7611427248592274,0.0761,46.49725943707036,0.2404,Weak model,False,,5,10
xgb_sig_fs_nogarch_5_5,-0.8242732365386599,0.0531,46.11984655467093,0.2406,Weak model,False,,5,5
xgb_sig_fs_nogarch_3_50,-0.8155816165243149,0.0557,68.7690107210671,0.0774,Weak model,False,,3,50
xgb_sig_fs_nogarch_3_20,-0.8155816165243149,0.0557,68.7690107210671,0.0774,Weak model,False,,3,20
xgb_sig_fs_nogarch_3_10,-0.8155816165243149,0.0557,68.7690107210671,0.0774,Weak model,False,,3,10
rf_sig_fs_90_5_5,-0.36378896515003567,0.4113,37.56045700250573,0.2654,Weak model,True,90,5,5
xgb_sig_fs_90_50_50,-0.7680176504655039,0.0728,62.84336089295282,0.0732,Weak model,True,90,50,50
xgb_sig_fs_90_50_20,-0.7680176504655039,0.0728,62.84336089295282,0.0732,Weak model,True,90,50,20
xgb_sig_fs_90_50_10,-0.7680176504655039,0.0728,62.84336089295282,0.0732,Weak model,True,90,50,10
xgb_sig_fs_90_8_5,-0.8181766930343966,0.0549,67.57271531310803,0.0534,Weak model,True,90,8,5
xgb_sig_fs_75_50_10,-0.5436269262537174,0.2069,48.74865188848463,0.1697,Weak model,True,75,50,10
xgb_sig_fs_90_5_50,-0.8251163568292674,0.0507,67.3483458692584,0.0587,Weak model,True,90,5,50
rf_sig_fs_90_8_5,-0.3806893227524216,0.3945,40.22971007552666,0.2242,Weak model,True,90,8,5
xgb_sig_fs_90_5_20,-0.8251163568292674,0.0507,67.3483458692584,0.0587,Weak model,True,90,5,20
xgb_sig_fs_90_5_10,-0.8251163568292674,0.0507,67.3483458692584,0.0587,Weak model,True,90,5,10
xgb_sig_fs_75_50_50,-0.5436269262537174,0.2069,48.74865188848463,0.1697,Weak model,True,75,50,50
rf_sig_fs_90_50_5,-0.3561563153103493,0.427,8.883870271287073,0.784,Weak model,True,90,50,5
rf_sig_fs_90_50_10,-0.36067842682706386,0.4242,52.15878087823054,0.0995,Weak model,True,90,50,10
rf_sig_fs_90_50_20,-0.36067842682706386,0.4242,52.15878087823054,0.0995,Weak model,True,90,50,20
rf_sig_fs_90_50_50,-0.36067842682706386,0.4242,52.15878087823054,0.0995,Weak model,True,90,50,50
xgb_sig_fs_75_50_20,-0.5436269262537174,0.2069,48.74865188848463,0.1697,Weak model,True,75,50,20
rf_sig_fs_nogarch_3_5,-0.37930635938009805,0.3985,38.05261719735922,0.317,Weak model,False,,3,5
rf_nofs_90_3_5,-0.4614993831837809,0.2992,37.50734738064557,0.2471,Weak model,True,90,3,5
mlp_pca_sig_50_50_20,-0.4003795063441391,0.3313,0.39436409312726717,0.9895,Weak model,True,50,50,20
mlp_pca_sig_75_5_5,-0.5592014897517761,0.1737,26.427237709158426,0.4032,Weak model,True,75,5,5
xgb_nofs_50_8_10,-0.7397213294029786,0.0911,42.124301349747746,0.091,Weak model,True,50,8,10
bb_garch_50_3_10,-0.49151665686266255,0.164,-12.522186745579852,0.0722,Weak model,True,50,3,10
xgb_nofs_75_50_20,-0.6665395005580493,0.1305,-11.4715826437948,0.7088,Weak model,True,75,50,20
bb_garch_50_3_20,-0.49151665686266255,0.164,-12.522186745579852,0.0722,Weak model,True,50,3,20
bb_garch_50_3_50,-0.49151665686266255,0.164,-12.522186745579852,0.0722,Weak model,True,50,3,50
xgb_nofs_75_50_10,-0.6665395005580493,0.1305,-11.4715826437948,0.7088,Weak model,True,75,50,10
xgb_nofs_75_50_5,-0.7011045424139041,0.1082,-19.72014243161265,0.523,Weak model,True,75,50,5
xgb_nofs_75_8_50,-0.7088517464669088,0.1006,19.71745301548237,0.5154,Weak model,True,75,8,50
xgb_nofs_75_8_20,-0.7088517464669088,0.1006,19.71745301548237,0.5154,Weak model,True,75,8,20
xgb_nofs_75_8_10,-0.7088517464669088,0.1006,19.71745301548237,0.5154,Weak model,True,75,8,10
xgb_nofs_75_8_5,-0.7436351106730746,0.08,11.121980837034757,0.7144,Weak model,True,75,8,5
xgb_nofs_75_5_50,-0.6907191688991882,0.1055,6.832264323137483,0.8322,Weak model,True,75,5,50
xgb_nofs_75_5_20,-0.6907191688991882,0.1055,6.832264323137483,0.8322,Weak model,True,75,5,20
xgb_nofs_75_5_10,-0.6907191688991882,0.1055,6.832264323137483,0.8322,Weak model,True,75,5,10
xgb_nofs_75_5_5,-0.7251855088596197,0.0855,-2.6503326432152994,0.9331,Weak model,True,75,5,5
xgb_nofs_75_3_50,-0.8142521549294723,0.0504,27.014007859271928,0.3825,Weak model,True,75,3,50
xgb_nofs_75_3_20,-0.8142521549294723,0.0504,27.014007859271928,0.3825,Weak model,True,75,3,20
xgb_nofs_75_3_10,-0.8142521549294723,0.0504,27.014007859271928,0.3825,Weak model,True,75,3,10
mlp_pca_sig_90_50_50,-0.6080634255318367,0.1459,40.71352411364694,0.2234,Weak model,True,90,50,50
bb_garch_50_5_10,-0.5238487850458474,0.1426,-13.591534583205622,0.0516,Weak model,True,50,5,10
bb_garch_50_5_20,-0.5238487850458474,0.1426,-13.591534583205622,0.0516,Weak model,True,50,5,20
xgb_nofs_50_50_50,-0.5742353261901176,0.2102,17.86349930345832,0.5035,Weak model,True,50,50,50
xgb_nofs_50_50_20,-0.5742353261901176,0.2102,17.86349930345832,0.5035,Weak model,True,50,50,20
xgb_nofs_50_50_10,-0.5742353261901176,0.2102,17.86349930345832,0.5035,Weak model,True,50,50,10
xgb_nofs_50_50_5,-0.5974194531743185,0.1882,-2.1829410352389793,0.9373,Weak model,True,50,50,5
xgb_nofs_50_8_50,-0.7397213294029786,0.0911,42.124301349747746,0.091,Weak model,True,50,8,50
xgb_nofs_75_50_50,-0.6665395005580493,0.1305,-11.4715826437948,0.7088,Weak model,True,75,50,50
xgb_nofs_90_3_5,-0.7945041687880894,0.0568,10.49746642677682,0.7649,Weak model,True,90,3,5
xgb_nofs_90_3_10,-0.7802041546101082,0.0624,28.781413910413214,0.396,Weak model,True,90,3,10
mlp_pca_sig_nogarch_5_5,-0.6593193338320167,0.1186,17.605375402416346,0.624,Weak model,False,,5,5
mlp_pca_sig_nogarch_50_20,-0.6065317562422747,0.1518,3.9624856833829334,0.9144,Weak model,False,,50,20
mlp_pca_sig_nogarch_50_10,-0.6065317562422747,0.1518,3.9624856833829334,0.9144,Weak model,False,,50,10
mlp_pca_sig_nogarch_50_5,-0.590952760073836,0.1611,-2.0404333445675817,0.9583,Weak model,False,,50,5
xgb_nofs_90_50_50,-0.6807151426147589,0.1128,2.4855734017174678,0.9417,Weak model,True,90,50,50
mlp_pca_sig_nogarch_8_50,-0.6094703530032579,0.1504,7.519743144482202,0.8399,Weak model,False,,8,50
mlp_pca_sig_nogarch_8_20,-0.6094703530032579,0.1504,7.519743144482202,0.8399,Weak model,False,,8,20
mlp_pca_sig_nogarch_8_10,-0.6094703530032579,0.1504,7.519743144482202,0.8399,Weak model,False,,8,10
mlp_pca_sig_nogarch_8_5,-0.5937985474500002,0.1596,1.4271564096430076,0.9693,Weak model,False,,8,5
mlp_pca_sig_nogarch_5_50,-0.674728854676397,0.1137,23.170677363227814,0.5203,Weak model,False,,5,50
mlp_pca_sig_nogarch_5_20,-0.674728854676397,0.1137,23.170677363227814,0.5203,Weak model,False,,5,20
mlp_pca_sig_nogarch_5_10,-0.674728854676397,0.1137,23.170677363227814,0.5203,Weak model,False,,5,10
xgb_nofs_90_50_20,-0.6807151426147589,0.1128,2.4855734017174678,0.9417,Weak model,True,90,50,20
xgb_nofs_90_3_20,-0.7802041546101082,0.0624,28.781413910413214,0.396,Weak model,True,90,3,20
xgb_nofs_90_50_10,-0.6807151426147589,0.1128,2.4855734017174678,0.9417,Weak model,True,90,50,10
xgb_nofs_90_50_5,-0.6954219151791166,0.1009,-17.057788751939956,0.6301,Weak model,True,90,50,5
xgb_nofs_90_8_50,-0.6915954757967459,0.1072,14.383381547647769,0.6771,Weak model,True,90,8,50
xgb_nofs_90_8_20,-0.6915954757967459,0.1072,14.383381547647769,0.6771,Weak model,True,90,8,20
xgb_nofs_90_8_10,-0.6915954757967459,0.1072,14.383381547647769,0.6771,Weak model,True,90,8,10
xgb_nofs_90_8_5,-0.7065429931414955,0.0958,-4.828858145677708,0.8898,Weak model,True,90,8,5
xgb_nofs_90_5_50,-0.7649432016679001,0.0706,19.032268787389118,0.583,Weak model,True,90,5,50
xgb_nofs_90_5_20,-0.7649432016679001,0.0706,19.032268787389118,0.583,Weak model,True,90,5,20
xgb_nofs_90_5_10,-0.7649432016679001,0.0706,19.032268787389118,0.583,Weak model,True,90,5,10
xgb_nofs_90_5_5,-0.7797680433140338,0.0639,-0.40612981739424825,0.9903,Weak model,True,90,5,5
xgb_nofs_90_3_50,-0.7802041546101082,0.0624,28.781413910413214,0.396,Weak model,True,90,3,50
mlp_pca_sig_75_5_10,-0.5624732890653316,0.1739,34.10305141748687,0.2852,Weak model,True,75,5,10
xgb_nofs_50_8_20,-0.7397213294029786,0.0911,42.124301349747746,0.091,Weak model,True,50,8,20
xgb_nofs_50_8_5,-0.7630148473842175,0.0788,24.29815049541824,0.3307,Weak model,True,50,8,5
mlp_pca_sig_75_8_50,-0.516559079677759,0.2147,35.736606727789834,0.2266,Weak model,True,75,8,50
mlp_pca_sig_90_5_50,-0.7334472170550562,0.0802,56.883270300245314,0.0834,Weak model,True,90,5,50
mlp_pca_sig_90_5_20,-0.7334472170550562,0.0802,56.883270300245314,0.0834,Weak model,True,90,5,20
mlp_pca_sig_90_5_10,-0.7334472170550562,0.0802,56.883270300245314,0.0834,Weak model,True,90,5,10
mlp_pca_sig_90_5_5,-0.7178847460426607,0.0862,51.50480470709037,0.1229,Weak model,True,90,5,5
mlp_pca_sig_75_50_50,-0.4566463938261953,0.2834,17.407445680986047,0.5706,Weak model,True,75,50,50
mlp_pca_sig_75_50_20,-0.4566463938261953,0.2834,17.407445680986047,0.5706,Weak model,True,75,50,20
