Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_sig_90_50_20,-0.16664091458925134,0.8184,-148.93874995207858,0.357,Weak model,True,90,50,20
mlp_sig_90_50_10,-0.29474422295780756,0.6773,-269.43390284049354,0.0931,Weak model,True,90,50,10
mlp_sig_50_50_20,-0.25548204841147326,0.7124,-35.17729271831736,0.7809,Weak model,True,50,50,20
mlp_sig_50_50_50,-0.24920448415324792,0.7238,-5.289736378088243,0.9669,Weak model,True,50,50,50
mlp_sig_75_3_5,-0.6210310003164325,0.3642,58.861744670271804,0.7261,Weak model,True,75,3,5
mlp_sig_75_3_10,-0.5439017799430439,0.4275,273.13802919027125,0.0777,Weak model,True,75,3,10
mlp_sig_75_5_5,-0.6179544622727791,0.3716,-160.4154634663158,0.3004,Weak model,True,75,5,5
mlp_sig_75_5_10,-0.59997703610596,0.395,67.31779301747335,0.6365,Weak model,True,75,5,10
mlp_sig_75_5_20,-0.4506432045322114,0.5177,171.50097296132253,0.2288,Weak model,True,75,5,20
mlp_sig_75_5_50,-0.45127571084676943,0.5203,195.90543005010827,0.1669,Weak model,True,75,5,50
mlp_sig_75_8_10,-0.5036692129838989,0.472,-73.25381782839673,0.609,Weak model,True,75,8,10
mlp_sig_75_8_20,-0.29885572707828123,0.6668,71.78045478977178,0.613,Weak model,True,75,8,20
mlp_sig_75_8_50,-0.2992043279077846,0.6674,98.045499796379,0.49,Weak model,True,75,8,50
mlp_sig_75_50_10,-0.38783139904187525,0.5843,-149.14317981745134,0.2942,Weak model,True,75,50,10
mlp_sig_75_50_20,-0.2996838540674702,0.6705,8.153552621729446,0.9525,Weak model,True,75,50,20
mlp_sig_75_50_50,-0.30038652493799844,0.6731,34.686670226428774,0.7959,Weak model,True,75,50,50
mlp_sig_90_3_5,-0.4698166572152691,0.5003,-23.13069290813951,0.9037,Weak model,True,90,3,5
mlp_sig_90_5_10,-0.47808513557126897,0.5021,-15.531920320536411,0.921,Weak model,True,90,5,10
mlp_sig_90_5_20,-0.35513005348107207,0.6151,95.4899199226513,0.5451,Weak model,True,90,5,20
mlp_sig_90_5_50,-0.35356341483846543,0.6217,119.69715248773468,0.4537,Weak model,True,90,5,50
mlp_sig_90_8_10,-0.23313631764779197,0.7427,-248.0175670129819,0.1441,Weak model,True,90,8,10
mlp_sig_90_8_20,-0.11532455863750812,0.8722,-94.77596373374703,0.5727,Weak model,True,90,8,20
mlp_sig_90_8_50,-0.11377931920922546,0.871,-67.90734454598976,0.689,Weak model,True,90,8,50
rf_sig_fs_50_50_5,-0.6791715371936797,0.2847,-107.34050626111069,0.2168,Weak model,True,50,50,5
rf_sig_fs_50_50_10,-0.4292043228407799,0.5072,-110.14061281611123,0.2324,Weak model,True,50,50,10
