Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_pca_90_5_10,-0.7421275612481851,0.1906,199.44913474429725,0.0,Potential signal (strategy not outperforming),True,90,5,10
mlp_pca_75_3_20,-0.7141056750731847,0.1891,186.33001109716906,0.0,Potential signal (strategy not outperforming),True,75,3,20
mlp_pca_75_3_10,-0.7141056750731847,0.1891,186.33001109716906,0.0,Potential signal (strategy not outperforming),True,75,3,10
mlp_pca_75_3_5,-0.7276124709221805,0.1773,156.4714392822111,0.0009,Potential signal (strategy not outperforming),True,75,3,5
xgb_nogarch_3_50,-0.3587365249664928,0.556,137.63579247097366,0.0363,Potential signal (strategy not outperforming),False,,3,50
xgb_90_3_10,-0.40030533883791775,0.5078,212.26667967006048,0.0,Potential signal (strategy not outperforming),True,90,3,10
xgb_90_3_20,-0.44209616382767436,0.4621,228.02686323041092,0.0,Potential signal (strategy not outperforming),True,90,3,20
xgb_90_3_50,-0.43745295625165226,0.4671,229.84987182789465,0.0,Potential signal (strategy not outperforming),True,90,3,50
xgb_90_5_10,-0.37921098399635367,0.5343,114.55148557987954,0.0423,Potential signal (strategy not outperforming),True,90,5,10
xgb_90_5_20,-0.40490711105076704,0.5088,134.22150057234785,0.0149,Potential signal (strategy not outperforming),True,90,5,20
xgb_90_5_50,-0.40024351215296317,0.5136,136.05683740182576,0.0135,Potential signal (strategy not outperforming),True,90,5,50
xgb_nogarch_3_20,-0.36316386926085575,0.5503,135.82993650369562,0.0397,Potential signal (strategy not outperforming),False,,3,20
mlp_pca_50_3_10,-0.5971941489500381,0.2526,114.59457788861585,0.013,Potential signal (strategy not outperforming),True,50,3,10
mlp_pca_50_8_50,-0.6702631676351203,0.2245,101.6964764667224,0.0154,Potential signal (strategy not outperforming),True,50,8,50
mlp_pca_50_3_20,-0.6023170352538877,0.2499,134.46150180050947,0.0028,Potential signal (strategy not outperforming),True,50,3,20
mlp_pca_50_3_50,-0.6023170352538877,0.2499,134.46150180050947,0.0028,Potential signal (strategy not outperforming),True,50,3,50
mlp_pca_50_5_5,-0.8933929481191547,0.0951,85.74232173836458,0.0484,Potential signal (strategy not outperforming),True,50,5,5
mlp_pca_50_5_10,-0.848582933356755,0.1135,100.65379951749239,0.019,Potential signal (strategy not outperforming),True,50,5,10
mlp_pca_50_5_20,-0.8641530434248331,0.1071,119.29938003701795,0.0052,Potential signal (strategy not outperforming),True,50,5,20
mlp_pca_50_5_50,-0.8641530434248331,0.1071,119.29938003701795,0.0052,Potential signal (strategy not outperforming),True,50,5,50
mlp_pca_50_8_20,-0.6702631676351203,0.2245,101.6964764667224,0.0154,Potential signal (strategy not outperforming),True,50,8,20
mlp_pca_90_5_20,-0.7421275612481851,0.1906,199.44913474429725,0.0,Potential signal (strategy not outperforming),True,90,5,20
mlp_pca_90_8_5,-0.6240962650121442,0.2721,127.23314086031279,0.0164,Potential signal (strategy not outperforming),True,90,8,5
rsi_garch_90_8_50,-0.059967943953762703,0.909,147.8483914137998,0.0,Potential signal (strategy not outperforming),True,90,8,50
mlp_pca_90_8_10,-0.6103269787884141,0.2862,164.9616034826908,0.0012,Potential signal (strategy not outperforming),True,90,8,10
rf_sig_50_3_20,-0.2529396290939686,0.664,110.27253394092344,0.0043,Potential signal (strategy not outperforming),True,50,3,20
rf_sig_50_3_50,-0.1417929131687946,0.8124,97.59938592544711,0.0073,Potential signal (strategy not outperforming),True,50,3,50
rf_sig_50_5_10,-0.2392235764372831,0.6865,93.06885388167166,0.0208,Potential signal (strategy not outperforming),True,50,5,10
rf_sig_50_5_20,-0.1490614059734896,0.8025,83.53962750795768,0.0194,Potential signal (strategy not outperforming),True,50,5,20
rf_sig_50_5_50,-0.09483696082905535,0.8764,92.14281453741717,0.007,Potential signal (strategy not outperforming),True,50,5,50
rf_sig_50_50_5,0.039626841658676915,0.9485,-123.5225353266036,0.0043,Potential signal (strategy not outperforming),True,50,50,5
rf_sig_75_3_10,-0.33427257743057726,0.5784,104.33036161356642,0.0161,Potential signal (strategy not outperforming),True,75,3,10
rf_sig_75_3_20,-0.19209360906148654,0.748,125.63833470544321,0.0022,Potential signal (strategy not outperforming),True,75,3,20
rf_sig_75_3_50,-0.11345666672252241,0.8506,105.92146325713074,0.0064,Potential signal (strategy not outperforming),True,75,3,50
rf_sig_75_8_5,-0.12399111944876318,0.8369,-107.83687786260387,0.0217,Potential signal (strategy not outperforming),True,75,8,5
rf_sig_75_50_5,0.04981270444736852,0.9364,-148.68738230442955,0.0012,Potential signal (strategy not outperforming),True,75,50,5
rf_sig_90_3_10,-0.2947999908002604,0.6265,105.1862077097908,0.0173,Potential signal (strategy not outperforming),True,90,3,10
rf_sig_90_3_20,-0.1579169434645482,0.7915,128.1783657779742,0.0017,Potential signal (strategy not outperforming),True,90,3,20
rf_sig_90_3_50,-0.1288603834607278,0.8332,112.1057938120444,0.0048,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_90_8_5,-0.09413751127293513,0.8753,-122.72324859444686,0.0109,Potential signal (strategy not outperforming),True,90,8,5
rf_sig_90_50_5,-0.04048795165511054,0.9475,-152.54533667542302,0.001,Potential signal (strategy not outperforming),True,90,50,5
rf_sig_nogarch_3_10,-0.3645382381555504,0.5569,129.61828422939865,0.0078,Potential signal (strategy not outperforming),False,,3,10
rf_sig_50_3_10,-0.3620399123718543,0.5347,100.63596383971586,0.0159,Potential signal (strategy not outperforming),True,50,3,10
mlp_pca_nogarch_50_50,-0.4957221157738603,0.4019,119.81674393816132,0.0311,Potential signal (strategy not outperforming),False,,50,50
mlp_pca_nogarch_50_20,-0.4957221157738603,0.4019,119.81674393816132,0.0311,Potential signal (strategy not outperforming),False,,50,20
mlp_pca_nogarch_3_20,-0.569521446761897,0.3272,217.0728824238373,0.0,Potential signal (strategy not outperforming),False,,3,20
mlp_pca_90_8_20,-0.6103269787884141,0.2862,164.9616034826908,0.0012,Potential signal (strategy not outperforming),True,90,8,20
mlp_pca_90_8_50,-0.6103269787884141,0.2862,164.9616034826908,0.0012,Potential signal (strategy not outperforming),True,90,8,50
mlp_pca_90_50_10,-0.564780464638452,0.3297,129.1891719373256,0.0123,Potential signal (strategy not outperforming),True,90,50,10
mlp_pca_90_50_20,-0.564780464638452,0.3297,129.1891719373256,0.0123,Potential signal (strategy not outperforming),True,90,50,20
mlp_pca_90_50_50,-0.564780464638452,0.3297,129.1891719373256,0.0123,Potential signal (strategy not outperforming),True,90,50,50
mlp_pca_nogarch_3_5,-0.601918971286994,0.295,144.4034513982375,0.011,Potential signal (strategy not outperforming),False,,3,5
mlp_pca_nogarch_3_10,-0.5666997716286464,0.329,211.03417103243672,0.0001,Potential signal (strategy not outperforming),False,,3,10
mlp_pca_nogarch_3_50,-0.569521446761897,0.3272,217.0728824238373,0.0,Potential signal (strategy not outperforming),False,,3,50
mlp_pca_nogarch_50_10,-0.4957221157738603,0.4019,119.81674393816132,0.0311,Potential signal (strategy not outperforming),False,,50,10
mlp_pca_nogarch_5_5,-0.608203670980188,0.2978,117.8204494515386,0.0367,Potential signal (strategy not outperforming),False,,5,5
mlp_pca_nogarch_5_10,-0.5511810599520297,0.3476,177.24466058031337,0.0016,Potential signal (strategy not outperforming),False,,5,10
mlp_pca_nogarch_5_20,-0.5511810599520297,0.3476,177.24466058031337,0.0016,Potential signal (strategy not outperforming),False,,5,20
mlp_pca_nogarch_5_50,-0.5511810599520297,0.3476,177.24466058031337,0.0016,Potential signal (strategy not outperforming),False,,5,50
mlp_pca_nogarch_8_10,-0.4984171936417603,0.3931,137.975823200785,0.0158,Potential signal (strategy not outperforming),False,,8,10
mlp_pca_nogarch_8_20,-0.4984171936417603,0.3931,137.975823200785,0.0158,Potential signal (strategy not outperforming),False,,8,20
mlp_pca_nogarch_8_50,-0.4984171936417603,0.3931,137.975823200785,0.0158,Potential signal (strategy not outperforming),False,,8,50
bb_pure_3_10,-0.769342311201315,0.1502,-57.28649267276258,0.008,Potential signal (strategy not outperforming),False,,3,10
xgb_75_8_50,-0.48341868822137757,0.4202,102.77563690941858,0.0339,Potential signal (strategy not outperforming),True,75,8,50
xgb_75_8_20,-0.48341868822137757,0.4202,102.77563690941858,0.0339,Potential signal (strategy not outperforming),True,75,8,20
xgb_75_5_50,-0.44908327185861097,0.4513,141.4749183818727,0.0059,Potential signal (strategy not outperforming),True,75,5,50
rf_nofs_90_5_20,-0.12880875888277277,0.8384,114.06001702448873,0.0126,Potential signal (strategy not outperforming),True,90,5,20
rf_nofs_90_5_50,-0.12880875888277277,0.8384,114.06001702448873,0.0126,Potential signal (strategy not outperforming),True,90,5,50
rf_nofs_nogarch_50_5,-0.09631482998357832,0.8828,-156.31074652669037,0.0054,Potential signal (strategy not outperforming),False,,50,5
xgb_nofs_50_3_20,-0.5633094710323971,0.3277,89.14624462034516,0.0377,Potential signal (strategy not outperforming),True,50,3,20
xgb_nofs_50_3_50,-0.523196783239712,0.3658,91.971892677158,0.0329,Potential signal (strategy not outperforming),True,50,3,50
xgb_nofs_90_3_10,-0.5242527401262833,0.3736,116.03702558316321,0.0415,Potential signal (strategy not outperforming),True,90,3,10
xgb_nofs_90_3_20,-0.4792326054244802,0.4172,125.68938769380894,0.0245,Potential signal (strategy not outperforming),True,90,3,20
xgb_nofs_90_3_50,-0.4743860427193356,0.4234,127.49111477306116,0.0226,Potential signal (strategy not outperforming),True,90,3,50
mlp_50_3_20,-0.5389628175879494,0.3283,90.75655126011279,0.0499,Potential signal (strategy not outperforming),True,50,3,20
mlp_50_3_50,-0.5297883468583022,0.3374,90.89629368041537,0.0488,Potential signal (strategy not outperforming),True,50,3,50
mlp_75_3_10,-0.7761814936616802,0.1653,114.58287649105138,0.0164,Potential signal (strategy not outperforming),True,75,3,10
mlp_75_3_20,-0.7660665018761248,0.1714,118.53464383848109,0.0134,Potential signal (strategy not outperforming),True,75,3,20
mlp_75_3_50,-0.7660665018761248,0.1714,118.53464383848109,0.0134,Potential signal (strategy not outperforming),True,75,3,50
mlp_nogarch_3_10,-0.7706569142890828,0.1974,107.89396295475716,0.048,Potential signal (strategy not outperforming),False,,3,10
mlp_nogarch_3_20,-0.7665968927532877,0.2,112.53057680686786,0.0386,Potential signal (strategy not outperforming),False,,3,20
mlp_nogarch_3_50,-0.7665968927532877,0.2,112.53057680686786,0.0386,Potential signal (strategy not outperforming),False,,3,50
rf_50_3_20,-0.31867666667063144,0.5869,91.65809509755654,0.0114,Potential signal (strategy not outperforming),True,50,3,20
rf_nofs_90_3_50,-0.07568340945373286,0.9035,162.7645571746976,0.002,Potential signal (strategy not outperforming),True,90,3,50
rf_nofs_90_3_20,-0.07568340945373286,0.9035,162.7645571746976,0.002,Potential signal (strategy not outperforming),True,90,3,20
rf_nofs_90_3_10,-0.16430821527208872,0.7927,142.85280534675343,0.0062,Potential signal (strategy not outperforming),True,90,3,10
rf_nofs_50_5_20,-0.27648483934768053,0.6503,132.85167186421737,0.0006,Potential signal (strategy not outperforming),True,50,5,20
rsi_garch_90_50_10,-0.2031426378201071,0.7171,73.96480933467514,0.0054,Potential signal (strategy not outperforming),True,90,50,10
rsi_garch_90_50_20,-0.13104401659200993,0.8174,112.55695528696157,0.0,Potential signal (strategy not outperforming),True,90,50,20
rsi_garch_90_50_50,-0.13104401659200993,0.8174,112.55695528696157,0.0,Potential signal (strategy not outperforming),True,90,50,50
rf_nofs_50_3_10,-0.31780614845348576,0.5846,134.0609230258936,0.0029,Potential signal (strategy not outperforming),True,50,3,10
rf_nofs_50_3_20,-0.31182544504549903,0.5988,174.89825059023303,0.0002,Potential signal (strategy not outperforming),True,50,3,20
rf_nofs_50_3_50,-0.31182544504549903,0.5988,174.89825059023303,0.0002,Potential signal (strategy not outperforming),True,50,3,50
rf_nofs_50_5_10,-0.2568758852061397,0.6747,96.00643168427598,0.0195,Potential signal (strategy not outperforming),True,50,5,10
rf_nofs_50_5_50,-0.27648483934768053,0.6503,132.85167186421737,0.0006,Potential signal (strategy not outperforming),True,50,5,50
rf_nofs_90_3_5,-0.3926150140432253,0.5181,129.56348131835128,0.0206,Potential signal (strategy not outperforming),True,90,3,5
rf_nofs_75_3_5,-0.3778041193435644,0.5227,113.48731592793474,0.0333,Potential signal (strategy not outperforming),True,75,3,5
rf_nofs_75_3_10,-0.2745522039169991,0.6464,148.8910804591387,0.0023,Potential signal (strategy not outperforming),True,75,3,10
rf_nofs_75_3_20,-0.2174317049572848,0.7183,180.5984028917171,0.0003,Potential signal (strategy not outperforming),True,75,3,20
rf_nofs_75_3_50,-0.2174317049572848,0.7183,180.5984028917171,0.0003,Potential signal (strategy not outperforming),True,75,3,50
rf_nofs_75_5_10,-0.18481763278815222,0.7665,90.8882597502865,0.0466,Potential signal (strategy not outperforming),True,75,5,10
rf_nofs_75_5_20,-0.16989564025606285,0.7843,114.2899035730361,0.0098,Potential signal (strategy not outperforming),True,75,5,20
rf_nofs_75_5_50,-0.16989564025606285,0.7843,114.2899035730361,0.0098,Potential signal (strategy not outperforming),True,75,5,50
rf_50_3_50,-0.16847693813329245,0.774,89.63512020273205,0.0134,Potential signal (strategy not outperforming),True,50,3,50
rf_50_5_50,-0.13107837934187883,0.831,70.50869242767749,0.0324,Potential signal (strategy not outperforming),True,50,5,50
rf_50_8_5,-0.28086569526872207,0.6381,-82.56289199012042,0.0218,Potential signal (strategy not outperforming),True,50,8,5
xgb_50_5_10,-0.35838939315487717,0.5432,101.37143734096861,0.0327,Potential signal (strategy not outperforming),True,50,5,10
rf_nogarch_3_10,-0.3722352399930272,0.5518,123.95348934413835,0.0051,Potential signal (strategy not outperforming),False,,3,10
rf_nogarch_3_20,-0.32472945305188794,0.6057,166.13707891243794,0.0001,Potential signal (strategy not outperforming),False,,3,20
rf_nogarch_3_50,-0.28859651384074836,0.6471,146.27596334398527,0.0005,Potential signal (strategy not outperforming),False,,3,50
rf_nogarch_50_5,-0.2874952076988735,0.6482,-108.56206976082318,0.0077,Potential signal (strategy not outperforming),False,,50,5
xgb_50_3_10,-0.33796382189963103,0.5606,137.3858961868648,0.0052,Potential signal (strategy not outperforming),True,50,3,10
xgb_50_3_20,-0.3652390536883843,0.53,145.3653368879893,0.0027,Potential signal (strategy not outperforming),True,50,3,20
xgb_50_3_50,-0.3420179230445921,0.5588,150.9527798566051,0.002,Potential signal (strategy not outperforming),True,50,3,50
xgb_50_5_20,-0.39617160227655845,0.5027,115.40469261510763,0.0134,Potential signal (strategy not outperforming),True,50,5,20
rf_90_50_20,-0.11838126192257992,0.8501,-61.780556189974206,0.0454,Potential signal (strategy not outperforming),True,90,50,20
xgb_50_5_50,-0.35639609112250203,0.5466,118.39942227586297,0.0113,Potential signal (strategy not outperforming),True,50,5,50
xgb_75_3_5,-0.5350223450883451,0.3577,145.32681337511258,0.0096,Potential signal (strategy not outperforming),True,75,3,5
xgb_75_3_10,-0.36715000607664094,0.5287,169.44831931261416,0.0016,Potential signal (strategy not outperforming),True,75,3,10
xgb_75_3_20,-0.4062976786332336,0.4841,187.72279386432797,0.0002,Potential signal (strategy not outperforming),True,75,3,20
xgb_75_3_50,-0.4016288251355653,0.4883,189.47724836810585,0.0,Potential signal (strategy not outperforming),True,75,3,50
xgb_75_5_10,-0.43106957536282475,0.4651,120.53889660179753,0.0195,Potential signal (strategy not outperforming),True,75,5,10
xgb_75_5_20,-0.4537081903150463,0.4462,139.63549875089024,0.0066,Potential signal (strategy not outperforming),True,75,5,20
rf_90_50_50,-0.06795103582858919,0.9095,-62.478876619365764,0.0405,Potential signal (strategy not outperforming),True,90,50,50
rf_90_50_10,-0.17485081368485145,0.7805,-78.35261110945208,0.0215,Potential signal (strategy not outperforming),True,90,50,10
rf_50_50_5,0.014110818717704698,0.9823,-144.6138266995596,0.0,Potential signal (strategy not outperforming),True,50,50,5
rf_75_8_5,-0.22547705477806868,0.7055,-131.45675040308987,0.0009,Potential signal (strategy not outperforming),True,75,8,5
rf_50_50_10,-0.010515263233387584,0.9866,-88.89165722681935,0.0025,Potential signal (strategy not outperforming),True,50,50,10
rf_50_50_20,0.045743941891280726,0.9457,-58.844706541198924,0.0205,Potential signal (strategy not outperforming),True,50,50,20
