Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
xgb_sig_fs_75_50_5,-0.46930689493960387,0.3759,14.961542397433204,0.6724,Weak model,True,75,50,5
xgb_sig_fs_75_50_10,-0.3834338630204228,0.4704,35.110335071015456,0.2957,Weak model,True,75,50,10
xgb_sig_fs_75_50_20,-0.3747443310035734,0.4814,46.28612861330054,0.1663,Weak model,True,75,50,20
xgb_sig_fs_75_50_50,-0.3747443310035734,0.4814,46.28612861330054,0.1663,Weak model,True,75,50,50
xgb_sig_fs_90_5_5,-0.4936298227609568,0.3429,42.27039243513475,0.3194,Weak model,True,90,5,5
xgb_sig_fs_90_5_10,-0.3028225828917058,0.5581,77.56888996477272,0.0602,Weak model,True,90,5,10
xgb_sig_fs_90_8_5,-0.3781936321069712,0.4755,16.550484272947305,0.6904,Weak model,True,90,8,5
xgb_sig_fs_90_8_10,-0.3335769901789638,0.525,50.48948487167212,0.1965,Weak model,True,90,8,10
xgb_sig_fs_90_8_20,-0.333573624213756,0.5277,60.00247180221043,0.126,Weak model,True,90,8,20
xgb_sig_fs_90_50_5,-0.3289351018938207,0.5365,-14.552364564931446,0.7252,Weak model,True,90,50,5
xgb_sig_fs_50_50_5,-0.2462897305765669,0.6523,-26.252157610782305,0.4315,Weak model,True,50,50,5
xgb_sig_fs_90_50_10,-0.2845795214305269,0.5917,19.193086812851824,0.6159,Weak model,True,90,50,10
xgb_sig_fs_90_50_20,-0.2841743458369623,0.5921,28.609457007627153,0.4532,Weak model,True,90,50,20
xgb_sig_fs_90_50_50,-0.2841743458369623,0.5921,28.609457007627153,0.4532,Weak model,True,90,50,50
xgb_sig_fs_nogarch_3_5,-0.42646029117451134,0.407,28.033163947727523,0.5823,Weak model,False,,3,5
xgb_sig_fs_nogarch_3_10,-0.24237840523286058,0.6428,65.71882476076237,0.1776,Weak model,False,,3,10
xgb_sig_fs_nogarch_3_20,-0.2867754681562079,0.5821,85.84906895908328,0.0713,Weak model,False,,3,20
xgb_sig_fs_nogarch_3_50,-0.28234812386184494,0.5889,90.07599021661898,0.0606,Weak model,False,,3,50
xgb_sig_fs_nogarch_5_5,-0.3504117162913619,0.4993,-41.80931187264648,0.3893,Weak model,False,,5,5
xgb_sig_fs_nogarch_5_10,-0.2804820877767643,0.5903,8.396848434746296,0.8569,Weak model,False,,5,10
xgb_sig_fs_nogarch_5_20,-0.28419724039473293,0.5855,18.09044468698268,0.7002,Weak model,False,,5,20
xgb_sig_fs_nogarch_5_50,-0.2788125297727223,0.593,22.19649915599478,0.6349,Weak model,False,,5,50
xgb_sig_fs_nogarch_8_5,-0.3272853684676378,0.5315,-48.4337927619018,0.3029,Weak model,False,,8,5
xgb_sig_fs_nogarch_8_10,-0.3044286170514041,0.558,-13.26242891867628,0.7681,Weak model,False,,8,10
xgb_sig_fs_nogarch_8_20,-0.3151440260325832,0.5474,-0.4388338440283519,0.993,Weak model,False,,8,20
xgb_sig_fs_50_50_10,-0.16952625569480073,0.7567,10.7058384271342,0.7347,Weak model,True,50,50,10
xgb_sig_fs_50_8_50,-0.3117048433563553,0.5463,61.774014553380155,0.0514,Weak model,True,50,8,50
rf_sig_fs_90_3_5,-0.3595546717024325,0.4771,41.48574467238076,0.229,Weak model,True,90,3,5
rf_sig_fs_nogarch_5_10,-0.20658981403721433,0.7014,25.522622541762473,0.3916,Weak model,False,,5,10
rf_sig_fs_90_5_5,-0.2500477496871655,0.6218,-13.684278814942084,0.6773,Weak model,True,90,5,5
rf_sig_fs_90_5_10,-0.17532667376970057,0.7396,10.926054319249287,0.6983,Weak model,True,90,5,10
rf_sig_fs_90_5_20,-0.09555843089372373,0.8542,25.666682065456627,0.3125,Weak model,True,90,5,20
rsi_garch_75_8_5,-0.31099643327784354,0.4503,22.51538806333277,0.2103,Weak model,True,75,8,5
rf_sig_fs_90_5_50,-0.030486525029149947,0.9578,17.806024072360472,0.4743,Weak model,True,90,5,50
rf_sig_fs_90_8_10,-0.08344954654677006,0.8716,-37.90640172819619,0.188,Weak model,True,90,8,10
rf_sig_fs_90_8_20,-0.08513301224280068,0.8757,-10.731751942580248,0.6794,Weak model,True,90,8,20
rf_sig_fs_90_8_50,0.0292943102458888,0.9586,-27.806954951266476,0.2699,Weak model,True,90,8,50
rf_sig_fs_nogarch_3_5,-0.2948708758258294,0.5784,26.84322037482661,0.502,Weak model,False,,3,5
rsi_garch_50_50_10,-0.4460324282859214,0.3009,22.252828494608774,0.0801,Weak model,True,50,50,10
rsi_garch_50_50_5,-0.5386516465769299,0.2022,13.304540158544636,0.284,Weak model,True,50,50,5
rsi_garch_50_8_10,-0.4195938451414126,0.2823,21.92066461878482,0.0948,Weak model,True,50,8,10
rsi_garch_50_8_5,-0.5121445929545728,0.1746,12.577775400841722,0.3238,Weak model,True,50,8,5
rf_sig_fs_nogarch_5_5,-0.2455017598278687,0.6442,-29.174994824410227,0.4227,Weak model,False,,5,5
xgb_nofs_90_8_50,-0.42751675042506276,0.4015,20.758054546862773,0.5968,Weak model,True,90,8,50
xgb_sig_fs_50_8_20,-0.3117048433563553,0.5463,61.774014553380155,0.0514,Weak model,True,50,8,20
rf_sig_fs_nogarch_5_50,-0.12481913301674397,0.8168,44.02514115391218,0.1114,Weak model,False,,5,50
rf_sig_fs_nogarch_8_5,-0.25119366715425095,0.6409,-38.50032346888197,0.2423,Weak model,False,,8,5
rf_sig_fs_nogarch_8_10,-0.2232729848045344,0.6781,2.3645397584108334,0.9316,Weak model,False,,8,10
rf_sig_fs_nogarch_8_20,-0.11589318282042949,0.8292,15.926532044886985,0.5617,Weak model,False,,8,20
rf_sig_fs_nogarch_8_50,-0.09559247857679443,0.861,15.323967475674698,0.5662,Weak model,False,,8,50
rf_sig_fs_nogarch_50_10,-0.2278924097484183,0.669,-19.090699887106396,0.4605,Weak model,False,,50,10
rsi_pure_50_5,-0.19390035088772628,0.6698,14.194649291638086,0.4632,Weak model,False,,50,5
rf_sig_fs_nogarch_50_20,-0.13742855834791645,0.8,-5.920997144323529,0.8121,Weak model,False,,50,20
rf_sig_fs_nogarch_50_50,-0.11667223772825075,0.8317,-6.553094021420026,0.7864,Weak model,False,,50,50
xgb_sig_fs_50_3_5,-0.45542641764956704,0.3228,57.94963990796716,0.1268,Weak model,True,50,3,5
rsi_pure_8_5,-0.17068718762677437,0.6978,10.570424688375864,0.6179,Weak model,False,,8,5
xgb_sig_fs_50_5_5,-0.5497260642977079,0.2471,46.28626612410667,0.1754,Weak model,True,50,5,5
xgb_sig_fs_50_8_5,-0.5035352605313984,0.3128,9.71173854134413,0.7595,Weak model,True,50,8,5
xgb_sig_fs_50_8_10,-0.3680049296934501,0.4706,55.51496418282983,0.0798,Weak model,True,50,8,10
xgb_sig_fs_nogarch_8_50,-0.3151440260325832,0.5474,-0.4388338440283519,0.993,Weak model,False,,8,50
xgb_sig_fs_nogarch_50_5,-0.32184174014714695,0.5379,-58.98367733420301,0.2138,Weak model,False,,50,5
xgb_sig_fs_nogarch_50_10,-0.29808731284056567,0.567,-23.477394029650213,0.6037,Weak model,False,,50,10
bb_garch_50_5_50,-0.6188802871236081,0.1217,-19.49046942466297,0.0877,Weak model,True,50,5,50
mlp_pca_sig_90_3_5,-0.29622744660011846,0.5283,57.4087597587807,0.1708,Weak model,True,90,3,5
mlp_pca_sig_90_5_5,-0.4406218234540751,0.3582,16.406593735607665,0.6553,Weak model,True,90,5,5
mlp_pca_sig_90_5_10,-0.3755260929609119,0.4366,42.914476035418666,0.258,Weak model,True,90,5,10
mlp_pca_sig_90_5_20,-0.3755260929609119,0.4366,42.914476035418666,0.258,Weak model,True,90,5,20
mlp_pca_sig_90_5_50,-0.3755260929609119,0.4366,42.914476035418666,0.258,Weak model,True,90,5,50
mlp_pca_sig_90_8_5,-0.3878023732113862,0.4253,-0.8002494403005311,0.9829,Weak model,True,90,8,5
mlp_pca_sig_90_8_10,-0.3705458757715421,0.4487,26.786567943601774,0.4665,Weak model,True,90,8,10
mlp_pca_sig_90_8_20,-0.3705458757715421,0.4487,26.786567943601774,0.4665,Weak model,True,90,8,20
mlp_pca_sig_90_8_50,-0.3705458757715421,0.4487,26.786567943601774,0.4665,Weak model,True,90,8,50
mlp_pca_sig_90_50_5,-0.3293681794992904,0.4986,-31.342206304023687,0.4048,Weak model,True,90,50,5
mlp_pca_sig_90_50_10,-0.3112498869964694,0.5228,-2.7594290449109113,0.9446,Weak model,True,90,50,10
mlp_pca_sig_90_50_20,-0.3112498869964694,0.5228,-2.7594290449109113,0.9446,Weak model,True,90,50,20
mlp_pca_sig_90_50_50,-0.3112498869964694,0.5228,-2.7594290449109113,0.9446,Weak model,True,90,50,50
mlp_pca_sig_nogarch_3_5,-0.5452539255206109,0.2752,51.64240018764383,0.2277,Weak model,False,,3,5
